id,employee_id,trip_id,pickup_date,pickup_time
1834536,1002305,1382405,5/11/2022,14:30
1834537,1002305,1382406,5/11/2022,1:00
1834538,1001002,1382407,5/11/2022,14:00
1834539,1003383,1382407,5/11/2022,13:55
1834540,1003425,1382407,5/11/2022,13:50
1834541,1001002,1382408,5/10/2022,23:30
1834542,1003383,1382408,5/10/2022,23:30
1834543,1003425,1382408,5/10/2022,23:30
1834544,1000658,1382409,5/11/2022,13:40
1834545,1003420,1382409,5/11/2022,13:20
1834546,1003421,1382409,5/11/2022,14:00
1834547,1000658,1382410,5/10/2022,23:30
1834548,1003421,1382410,5/10/2022,23:30
1834549,1003422,1382410,5/10/2022,23:30
1834550,1003414,1382411,5/11/2022,12:30
1834551,1003414,1382412,5/10/2022,22:30
1834552,1002113,1382413,5/11/2022,13:40
1834553,1003403,1382413,5/11/2022,13:50
1834554,1003424,1382413,5/11/2022,13:30
1834555,1002113,1382414,5/10/2022,23:30
1834556,1003403,1382414,5/10/2022,23:30
1834557,1003424,1382414,5/10/2022,23:30
1834558,1000661,1382415,5/12/2022,14:00
1834559,1000662,1382415,5/12/2022,14:00
1834560,1002428,1382415,5/12/2022,14:00
1834561,1003351,1382415,5/12/2022,14:05
1834562,1000661,1382416,5/11/2022,23:30
1834563,1000662,1382416,5/11/2022,23:30
1834564,1002428,1382416,5/11/2022,23:30
1834565,1003351,1382416,5/11/2022,23:30
1834566,1003401,1382417,5/12/2022,13:05
1834567,1003422,1382417,5/12/2022,14:05
1834568,1003401,1382418,5/11/2022,23:30
1834569,1003420,1382418,5/11/2022,23:30
1834570,1003385,1382419,5/12/2022,17:00
1834571,1000591,1382420,5/12/2022,12:10
1834572,1000591,1382421,5/11/2022,22:30
1834573,1000657,1382422,5/12/2022,14:00
1834574,1003407,1382422,5/12/2022,13:20
1834575,1003423,1382422,5/12/2022,14:10
1834576,1000657,1382423,5/11/2022,23:30
1834577,1003407,1382423,5/11/2022,23:30
1834578,1003423,1382423,5/11/2022,23:30
1834579,1002564,1382424,5/12/2022,14:35
1834580,1002577,1382424,5/12/2022,14:15
1834581,1002703,1382424,5/12/2022,14:25
1834582,1002564,1382425,5/12/2022,1:00
1834583,1002577,1382425,5/12/2022,1:00
1834584,1002703,1382425,5/12/2022,1:00
1834585,1002115,1382426,5/12/2022,14:00
1834586,1003304,1382426,5/12/2022,14:15
1834587,1003402,1382426,5/12/2022,14:15
1834588,1003404,1382426,5/12/2022,14:15
1834589,1002115,1382427,5/11/2022,23:30
1834590,1003304,1382427,5/11/2022,23:30
1834591,1003402,1382427,5/11/2022,23:30
1834592,1003404,1382427,5/11/2022,23:30
1834593,1003417,1382428,5/12/2022,12:30
1834594,1003417,1382429,5/11/2022,22:30
1834595,1003374,1382430,5/12/2022,13:20
1834596,1003381,1382430,5/12/2022,13:20
1834597,1003400,1382430,5/12/2022,13:05
1834598,1003419,1382430,5/12/2022,12:55
1834599,1003374,1382431,5/11/2022,23:30
1834600,1003381,1382431,5/11/2022,23:30
1834601,1003400,1382431,5/11/2022,23:30
1834602,1003419,1382431,5/11/2022,23:30
1834603,1003385,1382432,5/12/2022,18:00
1834604,1003366,1382433,5/12/2022,12:30
1834605,1003366,1382434,5/11/2022,22:30
1834606,1002305,1382435,5/12/2022,14:30
1834607,1002305,1382436,5/12/2022,1:00
1834608,1001002,1382437,5/12/2022,14:00
1834609,1003383,1382437,5/12/2022,13:55
1834610,1003425,1382437,5/12/2022,13:50
1834611,1001002,1382438,5/11/2022,23:30
1834612,1003383,1382438,5/11/2022,23:30
1834613,1003425,1382438,5/11/2022,23:30
1834614,1000658,1382439,5/12/2022,13:40
1834615,1003420,1382439,5/12/2022,13:20
1834616,1003421,1382439,5/12/2022,14:00
1834617,1000658,1382440,5/11/2022,23:30
1834618,1003421,1382440,5/11/2022,23:30
1834619,1003422,1382440,5/11/2022,23:30
1834620,1003414,1382441,5/12/2022,12:30
1834621,1003414,1382442,5/11/2022,22:30
1834622,1002113,1382443,5/12/2022,13:40
1834623,1003403,1382443,5/12/2022,13:50
1834624,1003424,1382443,5/12/2022,13:30
1834625,1002113,1382444,5/11/2022,23:30
1834626,1003403,1382444,5/11/2022,23:30
1834627,1003424,1382444,5/11/2022,23:30
1834628,1000661,1382445,5/13/2022,14:00
1834629,1000662,1382445,5/13/2022,14:00
1834630,1002428,1382445,5/13/2022,14:00
1834631,1003351,1382445,5/13/2022,14:05
1834632,1000661,1382446,5/12/2022,23:30
1834633,1000662,1382446,5/12/2022,23:30
1834634,1002428,1382446,5/12/2022,23:30
1834635,1003351,1382446,5/12/2022,23:30
1834636,1003401,1382447,5/13/2022,13:05
1834637,1003422,1382447,5/13/2022,14:05
1834638,1003401,1382448,5/12/2022,23:30
1834639,1003420,1382448,5/12/2022,23:30
1834640,1003385,1382449,5/13/2022,17:00
1834641,1000591,1382450,5/13/2022,12:10
1834642,1000591,1382451,5/12/2022,22:30
1834643,1000657,1382452,5/13/2022,14:00
1834644,1003407,1382452,5/13/2022,13:20
1834645,1003423,1382452,5/13/2022,14:10
1834646,1000657,1382453,5/12/2022,23:30
1834647,1003407,1382453,5/12/2022,23:30
1834648,1003423,1382453,5/12/2022,23:30
1834649,1002564,1382454,5/13/2022,14:35
1834650,1002577,1382454,5/13/2022,14:15
1834651,1002703,1382454,5/13/2022,14:25
1834652,1002564,1382455,5/13/2022,1:00
1834653,1002577,1382455,5/13/2022,1:00
1834654,1002703,1382455,5/13/2022,1:00
1834655,1002115,1382456,5/13/2022,14:00
1834656,1003304,1382456,5/13/2022,14:15
1834657,1003402,1382456,5/13/2022,14:15
1834658,1003404,1382456,5/13/2022,14:15
1834659,1002115,1382457,5/12/2022,23:30
1834660,1003304,1382457,5/12/2022,23:30
1834661,1003402,1382457,5/12/2022,23:30
1834662,1003404,1382457,5/12/2022,23:30
1834663,1003417,1382458,5/13/2022,12:30
1834664,1003417,1382459,5/12/2022,22:30
1834665,1003374,1382460,5/13/2022,13:20
1834666,1003381,1382460,5/13/2022,13:20
1834667,1003400,1382460,5/13/2022,13:05
1834668,1003419,1382460,5/13/2022,12:55
1834669,1003374,1382461,5/12/2022,23:30
1834670,1003381,1382461,5/12/2022,23:30
1834671,1003400,1382461,5/12/2022,23:30
1834672,1003419,1382461,5/12/2022,23:30
1834673,1003385,1382462,5/13/2022,18:00
1834674,1003366,1382463,5/13/2022,12:30
1834675,1003366,1382464,5/12/2022,22:30
1834676,1002305,1382465,5/13/2022,14:30
1834677,1002305,1382466,5/13/2022,1:00
1834678,1001002,1382467,5/13/2022,14:00
1834679,1003383,1382467,5/13/2022,13:55
1834680,1003425,1382467,5/13/2022,13:50
1834681,1001002,1382468,5/12/2022,23:30
1834682,1003383,1382468,5/12/2022,23:30
1834683,1003425,1382468,5/12/2022,23:30
1834684,1000658,1382469,5/13/2022,13:40
1834685,1003420,1382469,5/13/2022,13:20
1834686,1003421,1382469,5/13/2022,14:00
1834687,1000658,1382470,5/12/2022,23:30
1834688,1003421,1382470,5/12/2022,23:30
1834689,1003422,1382470,5/12/2022,23:30
1834690,1003414,1382471,5/13/2022,12:30
1834691,1003414,1382472,5/12/2022,22:30
1834692,1002113,1382473,5/13/2022,13:40
1834693,1003403,1382473,5/13/2022,13:50
1834694,1003424,1382473,5/13/2022,13:30
1834695,1002113,1382474,5/12/2022,23:30
1834696,1003403,1382474,5/12/2022,23:30
1834697,1003424,1382474,5/12/2022,23:30
1834698,1000661,1382475,5/14/2022,14:00
1834699,1000662,1382475,5/14/2022,14:00
1834700,1002428,1382475,5/14/2022,14:00
1834701,1003351,1382475,5/14/2022,14:05
1834702,1000661,1382476,5/13/2022,23:30
1834703,1000662,1382476,5/13/2022,23:30
1834704,1002428,1382476,5/13/2022,23:30
1834705,1003351,1382476,5/13/2022,23:30
1834706,1003401,1382477,5/14/2022,13:05
1834707,1003422,1382477,5/14/2022,14:05
1834708,1003401,1382478,5/13/2022,23:30
1834709,1003420,1382478,5/13/2022,23:30
1834710,1003385,1382479,5/14/2022,17:00
1834711,1000591,1382480,5/14/2022,12:10
1834712,1000591,1382481,5/13/2022,22:30
1834713,1000657,1382482,5/14/2022,14:00
1834714,1003407,1382482,5/14/2022,13:20
1834715,1003423,1382482,5/14/2022,14:10
1834716,1000657,1382483,5/13/2022,23:30
1834717,1003407,1382483,5/13/2022,23:30
1834718,1003423,1382483,5/13/2022,23:30
1834719,1002564,1382484,5/14/2022,14:35
1834720,1002577,1382484,5/14/2022,14:15
1834721,1002703,1382484,5/14/2022,14:25
1834722,1002564,1382485,5/14/2022,1:00
1834723,1002577,1382485,5/14/2022,1:00
1834724,1002703,1382485,5/14/2022,1:00
1834725,1002115,1382486,5/14/2022,14:00
1834726,1003304,1382486,5/14/2022,14:15
1834727,1003402,1382486,5/14/2022,14:15
1834728,1003404,1382486,5/14/2022,14:15
1834729,1002115,1382487,5/13/2022,23:30
1834730,1003304,1382487,5/13/2022,23:30
1834731,1003402,1382487,5/13/2022,23:30
1834732,1003404,1382487,5/13/2022,23:30
1834733,1003417,1382488,5/14/2022,12:30
1834734,1003417,1382489,5/13/2022,22:30
1834735,1003374,1382490,5/14/2022,13:20
1834736,1003381,1382490,5/14/2022,13:20
1834737,1003400,1382490,5/14/2022,13:05
1834738,1003419,1382490,5/14/2022,12:55
1834739,1003374,1382491,5/13/2022,23:30
1834740,1003381,1382491,5/13/2022,23:30
1834741,1003400,1382491,5/13/2022,23:30
1834742,1003419,1382491,5/13/2022,23:30
1834743,1003385,1382492,5/14/2022,18:00
1834744,1003366,1382493,5/14/2022,12:30
1834745,1003366,1382494,5/13/2022,22:30
1834746,1002305,1382495,5/14/2022,14:30
1834747,1002305,1382496,5/14/2022,1:00
1834748,1001002,1382497,5/14/2022,14:00
1834749,1003383,1382497,5/14/2022,13:55
1834750,1003425,1382497,5/14/2022,13:50
1834751,1001002,1382498,5/13/2022,23:30
1834752,1003383,1382498,5/13/2022,23:30
1834753,1003425,1382498,5/13/2022,23:30
1834754,1000658,1382499,5/14/2022,13:40
1834755,1003420,1382499,5/14/2022,13:20
1834756,1003421,1382499,5/14/2022,14:00
1834757,1000658,1382500,5/13/2022,23:30
1834758,1003421,1382500,5/13/2022,23:30
1834759,1003422,1382500,5/13/2022,23:30
1834760,1003414,1382501,5/14/2022,12:30
1834761,1003414,1382502,5/13/2022,22:30
1834762,1002113,1382503,5/14/2022,13:40
1834763,1003403,1382503,5/14/2022,13:50
1834764,1003424,1382503,5/14/2022,13:30
1834765,1002113,1382504,5/13/2022,23:30
1834766,1003403,1382504,5/13/2022,23:30
1834767,1003424,1382504,5/13/2022,23:30
1834768,1000661,1382505,5/16/2022,14:00
1834769,1000662,1382505,5/16/2022,14:00
1834770,1002428,1382505,5/16/2022,14:00
1834771,1003351,1382505,5/16/2022,14:05
1834772,1000661,1382506,5/15/2022,23:30
1834773,1000662,1382506,5/15/2022,23:30
1834774,1002428,1382506,5/15/2022,23:30
1834775,1003351,1382506,5/15/2022,23:30
1834776,1003401,1382507,5/16/2022,13:05
1834777,1003422,1382507,5/16/2022,14:05
1834778,1003401,1382508,5/15/2022,23:30
1834779,1003420,1382508,5/15/2022,23:30
1834780,1003385,1382509,5/16/2022,17:00
1834781,1000591,1382510,5/16/2022,12:10
1834782,1000591,1382511,5/15/2022,22:30
1834783,1000657,1382512,5/16/2022,14:00
1834784,1003407,1382512,5/16/2022,13:20
1834785,1003423,1382512,5/16/2022,14:10
1834786,1000657,1382513,5/15/2022,23:30
1834787,1003407,1382513,5/15/2022,23:30
1834788,1003423,1382513,5/15/2022,23:30
1834789,1002564,1382514,5/16/2022,14:35
1834790,1002577,1382514,5/16/2022,14:15
1834791,1002703,1382514,5/16/2022,14:25
1834792,1002564,1382515,5/16/2022,1:00
1834793,1002577,1382515,5/16/2022,1:00
1834794,1002703,1382515,5/16/2022,1:00
1834795,1002115,1382516,5/16/2022,14:00
1834796,1003304,1382516,5/16/2022,14:15
1834797,1003402,1382516,5/16/2022,14:15
1834798,1003404,1382516,5/16/2022,14:15
1834799,1002115,1382517,5/15/2022,23:30
1834800,1003304,1382517,5/15/2022,23:30
1834801,1003402,1382517,5/15/2022,23:30
1834802,1003404,1382517,5/15/2022,23:30
1834803,1003417,1382518,5/16/2022,12:30
1834804,1003417,1382519,5/15/2022,22:30
1834805,1003374,1382520,5/16/2022,13:20
1834806,1003381,1382520,5/16/2022,13:20
1834807,1003400,1382520,5/16/2022,13:05
1834808,1003419,1382520,5/16/2022,12:55
1834809,1003374,1382521,5/15/2022,23:30
1834810,1003381,1382521,5/15/2022,23:30
1834811,1003400,1382521,5/15/2022,23:30
1834812,1003419,1382521,5/15/2022,23:30
1834813,1003385,1382522,5/16/2022,18:00
1834814,1003366,1382523,5/16/2022,12:30
1834815,1003366,1382524,5/15/2022,22:30
1834816,1002305,1382525,5/16/2022,14:30
1834817,1002305,1382526,5/16/2022,1:00
1834818,1001002,1382527,5/16/2022,14:00
1834819,1003383,1382527,5/16/2022,13:55
1834820,1003425,1382527,5/16/2022,13:50
1834821,1001002,1382528,5/15/2022,23:30
1834822,1003383,1382528,5/15/2022,23:30
1834823,1003425,1382528,5/15/2022,23:30
1834824,1000658,1382529,5/16/2022,13:40
1834825,1003420,1382529,5/16/2022,13:20
1834826,1003421,1382529,5/16/2022,14:00
1834827,1000658,1382530,5/15/2022,23:30
1834828,1003421,1382530,5/15/2022,23:30
1834829,1003422,1382530,5/15/2022,23:30
1834830,1003414,1382531,5/16/2022,12:30
1834831,1003414,1382532,5/15/2022,22:30
1834832,1002113,1382533,5/16/2022,13:40
1834833,1003403,1382533,5/16/2022,13:50
1834834,1003424,1382533,5/16/2022,13:30
1834835,1002113,1382534,5/15/2022,23:30
1834836,1003403,1382534,5/15/2022,23:30
1834837,1003424,1382534,5/15/2022,23:30
1834838,1000661,1382535,5/17/2022,14:00
1834839,1000662,1382535,5/17/2022,14:00
1834840,1002428,1382535,5/17/2022,14:00
1834841,1003351,1382535,5/17/2022,14:05
1834842,1000661,1382536,5/16/2022,23:30
1834843,1000662,1382536,5/16/2022,23:30
1834844,1002428,1382536,5/16/2022,23:30
1834845,1003351,1382536,5/16/2022,23:30
1834846,1003401,1382537,5/17/2022,13:05
1834847,1003422,1382537,5/17/2022,14:05
1834848,1003401,1382538,5/16/2022,23:30
1834849,1003420,1382538,5/16/2022,23:30
1834850,1003385,1382539,5/17/2022,17:00
1834851,1000591,1382540,5/17/2022,12:10
1834852,1000591,1382541,5/16/2022,22:30
1834853,1000657,1382542,5/17/2022,14:00
1834854,1003407,1382542,5/17/2022,13:20
1834855,1003423,1382542,5/17/2022,14:10
1834856,1000657,1382543,5/16/2022,23:30
1834857,1003407,1382543,5/16/2022,23:30
1834858,1003423,1382543,5/16/2022,23:30
1834859,1002564,1382544,5/17/2022,14:35
1834860,1002577,1382544,5/17/2022,14:15
1834861,1002703,1382544,5/17/2022,14:25
1834862,1002564,1382545,5/17/2022,1:00
1834863,1002577,1382545,5/17/2022,1:00
1834864,1002703,1382545,5/17/2022,1:00
1834865,1002115,1382546,5/17/2022,14:00
1834866,1003304,1382546,5/17/2022,14:15
1834867,1003402,1382546,5/17/2022,14:15
1834868,1003404,1382546,5/17/2022,14:15
1834869,1002115,1382547,5/16/2022,23:30
1834870,1003304,1382547,5/16/2022,23:30
1834871,1003402,1382547,5/16/2022,23:30
1834872,1003404,1382547,5/16/2022,23:30
1834873,1003417,1382548,5/17/2022,12:30
1834874,1003417,1382549,5/16/2022,22:30
1834875,1003374,1382550,5/17/2022,13:20
1834876,1003381,1382550,5/17/2022,13:20
1834877,1003400,1382550,5/17/2022,13:05
1834878,1003419,1382550,5/17/2022,12:55
1834879,1003374,1382551,5/16/2022,23:30
1834880,1003381,1382551,5/16/2022,23:30
1834881,1003400,1382551,5/16/2022,23:30
1834882,1003419,1382551,5/16/2022,23:30
1834883,1003385,1382552,5/17/2022,18:00
1834884,1003366,1382553,5/17/2022,12:30
1834885,1003366,1382554,5/16/2022,22:30
1834886,1002305,1382555,5/17/2022,14:30
1834887,1002305,1382556,5/17/2022,1:00
1834888,1001002,1382557,5/17/2022,14:00
1834889,1003383,1382557,5/17/2022,13:55
1834890,1003425,1382557,5/17/2022,13:50
1834891,1001002,1382558,5/16/2022,23:30
1834892,1003383,1382558,5/16/2022,23:30
1834893,1003425,1382558,5/16/2022,23:30
1834894,1000658,1382559,5/17/2022,13:40
1834895,1003420,1382559,5/17/2022,13:20
1834896,1003421,1382559,5/17/2022,14:00
1834897,1000658,1382560,5/16/2022,23:30
1834898,1003421,1382560,5/16/2022,23:30
1834899,1003422,1382560,5/16/2022,23:30
1834900,1003414,1382561,5/17/2022,12:30
1834901,1003414,1382562,5/16/2022,22:30
1834902,1002113,1382563,5/17/2022,13:40
1834903,1003403,1382563,5/17/2022,13:50
1834904,1003424,1382563,5/17/2022,13:30
1834905,1002113,1382564,5/16/2022,23:30
1834906,1003403,1382564,5/16/2022,23:30
1834907,1003424,1382564,5/16/2022,23:30
1834908,1000661,1382565,5/18/2022,14:00
1834909,1000662,1382565,5/18/2022,14:00
1834910,1002428,1382565,5/18/2022,14:00
1834911,1003351,1382565,5/18/2022,14:05
1834912,1000661,1382566,5/17/2022,23:30
1834913,1000662,1382566,5/17/2022,23:30
1834914,1002428,1382566,5/17/2022,23:30
1834915,1003351,1382566,5/17/2022,23:30
1834916,1003401,1382567,5/18/2022,13:05
1834917,1003422,1382567,5/18/2022,14:05
1834918,1003401,1382568,5/17/2022,23:30
1834919,1003420,1382568,5/17/2022,23:30
1834920,1003385,1382569,5/18/2022,17:00
1834921,1000591,1382570,5/18/2022,12:10
1834922,1000591,1382571,5/17/2022,22:30
1834923,1000657,1382572,5/18/2022,14:00
1834924,1003407,1382572,5/18/2022,13:20
1834925,1003423,1382572,5/18/2022,14:10
1834926,1000657,1382573,5/17/2022,23:30
1834927,1003407,1382573,5/17/2022,23:30
1834928,1003423,1382573,5/17/2022,23:30
1834929,1002564,1382574,5/18/2022,14:35
1834930,1002577,1382574,5/18/2022,14:15
1834931,1002703,1382574,5/18/2022,14:25
1834932,1002564,1382575,5/18/2022,1:00
1834933,1002577,1382575,5/18/2022,1:00
1834934,1002703,1382575,5/18/2022,1:00
1834935,1002115,1382576,5/18/2022,14:00
1834936,1003304,1382576,5/18/2022,14:15
1834937,1003402,1382576,5/18/2022,14:15
1834938,1003404,1382576,5/18/2022,14:15
1834939,1002115,1382577,5/17/2022,23:30
1834940,1003304,1382577,5/17/2022,23:30
1834941,1003402,1382577,5/17/2022,23:30
1834942,1003404,1382577,5/17/2022,23:30
1834943,1003417,1382578,5/18/2022,12:30
1834944,1003417,1382579,5/17/2022,22:30
1834945,1003374,1382580,5/18/2022,13:20
1834946,1003381,1382580,5/18/2022,13:20
1834947,1003400,1382580,5/18/2022,13:05
1834948,1003419,1382580,5/18/2022,12:55
1834949,1003374,1382581,5/17/2022,23:30
1834950,1003381,1382581,5/17/2022,23:30
1834951,1003400,1382581,5/17/2022,23:30
1834952,1003419,1382581,5/17/2022,23:30
1834953,1003385,1382582,5/18/2022,18:00
1834954,1003366,1382583,5/18/2022,12:30
1834955,1003366,1382584,5/17/2022,22:30
1834956,1002305,1382585,5/18/2022,14:30
1834957,1002305,1382586,5/18/2022,1:00
1834958,1001002,1382587,5/18/2022,14:00
1834959,1003383,1382587,5/18/2022,13:55
1834960,1003425,1382587,5/18/2022,13:50
1834961,1001002,1382588,5/17/2022,23:30
1834962,1003383,1382588,5/17/2022,23:30
1834963,1003425,1382588,5/17/2022,23:30
1834964,1000658,1382589,5/18/2022,13:40
1834965,1003420,1382589,5/18/2022,13:20
1834966,1003421,1382589,5/18/2022,14:00
1834967,1000658,1382590,5/17/2022,23:30
1834968,1003421,1382590,5/17/2022,23:30
1834969,1003422,1382590,5/17/2022,23:30
1834970,1003414,1382591,5/18/2022,12:30
1834971,1003414,1382592,5/17/2022,22:30
1834972,1002113,1382593,5/18/2022,13:40
1834973,1003403,1382593,5/18/2022,13:50
1834974,1003424,1382593,5/18/2022,13:30
1834975,1002113,1382594,5/17/2022,23:30
1834976,1003403,1382594,5/17/2022,23:30
1834977,1003424,1382594,5/17/2022,23:30
1834978,1000661,1382595,5/19/2022,14:00
1834979,1000662,1382595,5/19/2022,14:00
1834980,1002428,1382595,5/19/2022,14:00
1834981,1003351,1382595,5/19/2022,14:05
1834982,1000661,1382596,5/18/2022,23:30
1834983,1000662,1382596,5/18/2022,23:30
1834984,1002428,1382596,5/18/2022,23:30
1834985,1003351,1382596,5/18/2022,23:30
1834986,1003401,1382597,5/19/2022,13:05
1834987,1003422,1382597,5/19/2022,14:05
1834988,1003401,1382598,5/18/2022,23:30
1834989,1003420,1382598,5/18/2022,23:30
1834990,1003385,1382599,5/19/2022,17:00
1834991,1000591,1382600,5/19/2022,12:10
1834992,1000591,1382601,5/18/2022,22:30
1834993,1000657,1382602,5/19/2022,14:00
1834994,1003407,1382602,5/19/2022,13:20
1834995,1003423,1382602,5/19/2022,14:10
1834996,1000657,1382603,5/18/2022,23:30
1834997,1003407,1382603,5/18/2022,23:30
1834998,1003423,1382603,5/18/2022,23:30
1834999,1002564,1382604,5/19/2022,14:35
1835000,1002577,1382604,5/19/2022,14:15
1835001,1002703,1382604,5/19/2022,14:25
1835002,1002564,1382605,5/19/2022,1:00
1835003,1002577,1382605,5/19/2022,1:00
1835004,1002703,1382605,5/19/2022,1:00
1835005,1002115,1382606,5/19/2022,14:00
1835006,1003304,1382606,5/19/2022,14:15
1835007,1003402,1382606,5/19/2022,14:15
1835008,1003404,1382606,5/19/2022,14:15
1835009,1002115,1382607,5/18/2022,23:30
1835010,1003304,1382607,5/18/2022,23:30
1835011,1003402,1382607,5/18/2022,23:30
1835012,1003404,1382607,5/18/2022,23:30
1835013,1003417,1382608,5/19/2022,12:30
1835014,1003417,1382609,5/18/2022,22:30
1835015,1003374,1382610,5/19/2022,13:20
1835016,1003381,1382610,5/19/2022,13:20
1835017,1003400,1382610,5/19/2022,13:05
1835018,1003419,1382610,5/19/2022,12:55
1835019,1003374,1382611,5/18/2022,23:30
1835020,1003381,1382611,5/18/2022,23:30
1835021,1003400,1382611,5/18/2022,23:30
1835022,1003419,1382611,5/18/2022,23:30
1835023,1003385,1382612,5/19/2022,18:00
1835024,1003366,1382613,5/19/2022,12:30
1835025,1003366,1382614,5/18/2022,22:30
1835026,1002305,1382615,5/19/2022,14:30
1835027,1002305,1382616,5/19/2022,1:00
1835028,1001002,1382617,5/19/2022,14:00
1835029,1003383,1382617,5/19/2022,13:55
1835030,1003425,1382617,5/19/2022,13:50
1835031,1001002,1382618,5/18/2022,23:30
1835032,1003383,1382618,5/18/2022,23:30
1835033,1003425,1382618,5/18/2022,23:30
1835034,1000658,1382619,5/19/2022,13:40
1835035,1003420,1382619,5/19/2022,13:20
1835036,1003421,1382619,5/19/2022,14:00
1835037,1000658,1382620,5/18/2022,23:30
1835038,1003421,1382620,5/18/2022,23:30
1835039,1003422,1382620,5/18/2022,23:30
1835040,1003414,1382621,5/19/2022,12:30
1835041,1003414,1382622,5/18/2022,22:30
1835042,1002113,1382623,5/19/2022,13:40
1835043,1003403,1382623,5/19/2022,13:50
1835044,1003424,1382623,5/19/2022,13:30
1835045,1002113,1382624,5/18/2022,23:30
1835046,1003403,1382624,5/18/2022,23:30
1835047,1003424,1382624,5/18/2022,23:30
1835048,1000661,1382625,5/20/2022,14:00
1835049,1000662,1382625,5/20/2022,14:00
1835050,1002428,1382625,5/20/2022,14:00
1835051,1003351,1382625,5/20/2022,14:05
1835052,1000661,1382626,5/19/2022,23:30
1835053,1000662,1382626,5/19/2022,23:30
1835054,1002428,1382626,5/19/2022,23:30
1835055,1003351,1382626,5/19/2022,23:30
1835056,1003401,1382627,5/20/2022,13:05
1835057,1003422,1382627,5/20/2022,14:05
1835058,1003401,1382628,5/19/2022,23:30
1835059,1003420,1382628,5/19/2022,23:30
1835060,1003385,1382629,5/20/2022,17:00
1835061,1000591,1382630,5/20/2022,12:10
1835062,1000591,1382631,5/19/2022,22:30
1835063,1000657,1382632,5/20/2022,14:00
1835064,1003407,1382632,5/20/2022,13:20
1835065,1003423,1382632,5/20/2022,14:10
1835066,1000657,1382633,5/19/2022,23:30
1835067,1003407,1382633,5/19/2022,23:30
1835068,1003423,1382633,5/19/2022,23:30
1835069,1002564,1382634,5/20/2022,14:35
1835070,1002577,1382634,5/20/2022,14:15
1835071,1002703,1382634,5/20/2022,14:25
1835072,1002564,1382635,5/20/2022,1:00
1835073,1002577,1382635,5/20/2022,1:00
1835074,1002703,1382635,5/20/2022,1:00
1835075,1002115,1382636,5/20/2022,14:00
1835076,1003304,1382636,5/20/2022,14:15
1835077,1003402,1382636,5/20/2022,14:15
1835078,1003404,1382636,5/20/2022,14:15
1835079,1002115,1382637,5/19/2022,23:30
1835080,1003304,1382637,5/19/2022,23:30
1835081,1003402,1382637,5/19/2022,23:30
1835082,1003404,1382637,5/19/2022,23:30
1835083,1003417,1382638,5/20/2022,12:30
1835084,1003417,1382639,5/19/2022,22:30
1835085,1003374,1382640,5/20/2022,13:20
1835086,1003381,1382640,5/20/2022,13:20
1835087,1003400,1382640,5/20/2022,13:05
1835088,1003419,1382640,5/20/2022,12:55
1835089,1003374,1382641,5/19/2022,23:30
1835090,1003381,1382641,5/19/2022,23:30
1835091,1003400,1382641,5/19/2022,23:30
1835092,1003419,1382641,5/19/2022,23:30
1835093,1003385,1382642,5/20/2022,18:00
1835094,1003366,1382643,5/20/2022,12:30
1835095,1003366,1382644,5/19/2022,22:30
1835096,1002305,1382645,5/20/2022,14:30
1835097,1002305,1382646,5/20/2022,1:00
1835098,1001002,1382647,5/20/2022,14:00
1835099,1003383,1382647,5/20/2022,13:55
1835100,1003425,1382647,5/20/2022,13:50
1835101,1001002,1382648,5/19/2022,23:30
1835102,1003383,1382648,5/19/2022,23:30
1835103,1003425,1382648,5/19/2022,23:30
1835104,1000658,1382649,5/20/2022,13:40
1835105,1003420,1382649,5/20/2022,13:20
1835106,1003421,1382649,5/20/2022,14:00
1835107,1000658,1382650,5/19/2022,23:30
1835108,1003421,1382650,5/19/2022,23:30
1835109,1003422,1382650,5/19/2022,23:30
1835110,1003414,1382651,5/20/2022,12:30
1835111,1003414,1382652,5/19/2022,22:30
1835112,1002113,1382653,5/20/2022,13:40
1835113,1003403,1382653,5/20/2022,13:50
1835114,1003424,1382653,5/20/2022,13:30
1835115,1002113,1382654,5/19/2022,23:30
1835116,1003403,1382654,5/19/2022,23:30
1835117,1003424,1382654,5/19/2022,23:30
1835118,1000661,1382655,5/21/2022,14:00
1835119,1000662,1382655,5/21/2022,14:00
1835120,1002428,1382655,5/21/2022,14:00
1835121,1003351,1382655,5/21/2022,14:05
1835122,1000661,1382656,5/20/2022,23:30
1835123,1000662,1382656,5/20/2022,23:30
1835124,1002428,1382656,5/20/2022,23:30
1835125,1003351,1382656,5/20/2022,23:30
1835126,1003401,1382657,5/21/2022,13:05
1835127,1003422,1382657,5/21/2022,14:05
1835128,1003401,1382658,5/20/2022,23:30
1835129,1003420,1382658,5/20/2022,23:30
1835130,1003385,1382659,5/21/2022,17:00
1835131,1000591,1382660,5/21/2022,12:10
1835132,1000591,1382661,5/20/2022,22:30
1835133,1000657,1382662,5/21/2022,14:00
1835134,1003407,1382662,5/21/2022,13:20
1835135,1003423,1382662,5/21/2022,14:10
1835136,1000657,1382663,5/20/2022,23:30
1835137,1003407,1382663,5/20/2022,23:30
1835138,1003423,1382663,5/20/2022,23:30
1835139,1002564,1382664,5/21/2022,14:35
1835140,1002577,1382664,5/21/2022,14:15
1835141,1002703,1382664,5/21/2022,14:25
1835142,1002564,1382665,5/21/2022,1:00
